,movie_title,review_dates,rev_titles,rev_text,grid_cats,csm_stars,reveiwer_classification,reviewer_age,csm_min_age,reviewer_min_age,reviewer_stars
201,Twilight,2020-06-22,This is the best movie EVER,I didn’t really want to watch this movie but I was convinced. I watched the movie and I thought that this was a wonderful production of The Twilight Saga. I loved the books and the Movie. Ignore all the other reports because they are wrong!!!!!,"['Positive Messages', 'Positive role models', 'Language']",3,Teen,16,13,12,5
202,Twilight,2020-06-20,"Bad, creepy and weird.","The whole point of this movie is about a 100+ year old vampire stalking an insecure, teenage girl. The movie setting is really pale and bland and a bit nauseating. The way the author portrays vampires is not really logical and mythical, but from one's own view. Sure, vampires are portrayed in many different ways but some of the features have to stay. Vampires have fangs and burn in the sun, but the directors and producers of the movie forgot those two important things. The book wasn't  very popular, just like the movie. This movie makes not a lot of sense.Show less",,3,Teen,17,13,12,2
203,Twilight,2020-06-13,Fun to watch with a group,"I didn’t think it was as good as the book, and I’m not much of a twilight fan. However, it had a good cast and was pretty well made. If I had watched on my own, I would have been bored. But it was a lot of fun to watch at a sleepover with my friends.",['Violence & scariness'],3,Teen,15,13,11,3
204,Twilight,2020-06-06,For Mature Kids,"I watched the movie when I was eleven and I loved it. It is mainly a romance, but there is mystery and gore.  The story is very exciting and well written. The characters give positive messages and are well developed. I think it should be for mature eleven year olds. There is passionate kisses and it mentions sex. One vampire is ripped apart and burned. But overall it is truly a great movie.Show less",,3,Teen,13,13,12,5
205,Twilight,2020-06-04,"Not inappropriate, great book!","I read this, I am 12, and I don't think this book has anything that a middle schooler hasn't heard before at school. There is extremely mild kissing, with not too much of a description for them. As for the rest of the series, as a warning, in the last book there are a few sex scenes. Also extremely mild and non descriptive. So if your kid is in middle school, they should be able to read this book.Show less",,3,Kid,12,13,11,5
206,Twilight,2020-05-26,The Movie Is AWESOME!! My only problem is the 4th and 5th movie has way to much sex.,,['Sexy stuff'],3,Teen,13,13,13,4
207,Twilight,2020-05-13,I loved it! But pretty suggestive...,"This movie is awesome but there is quite a bit of bad stuff... There's a lot of kissing and one part she's in her underwear with Edward kissing her, kinda suggestive. She also sleeps with him! I'm trying to not bring out the bad stuff in it because I encourage 11 and up on it but there's quite a bit of suggestive stuff. My younger brothers, ages 6 and 8, are allowed to watch it because they don't know about all that stuff, if you know what I'm talking about. I think 11 is the perfect age. Also, there is some swearing in this movie. I think that people who are mature enough should be able to watch it. You don't know, there could be a 16 yr old like Jojo Siwa who is super immature but there could also be an 8 yr old who is super calm and mature. I don't think that the age counts, it's the maturity.Show less","['Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",3,Teen,13,13,11,4
208,Twilight,2020-05-11,The book is better,This movie is ok. It was kinda boring and I was a bit disappointed. The book is much better.,['Sexy stuff'],3,Teen,13,13,10,3
209,Twilight,2020-04-30,BEST MOVIE,"This movie is undoubtably my favourite. People will say that it is unintelligent with bad role models, but that isn't true! Think about the imagination behind the story! Entertaining beyond comprehension. Love it.","['Positive Messages', 'Positive role models']",3,Teen,13,13,8,5
210,Twilight,2020-04-23,This movie is amazing!,This movie is great I read the book and have now watched the movie. The age for this movie really depends on how scared your child gets. I absolutely love this movie and it is my favourite movie ever,,3,Kid,10,13,11,5
211,Twilight,2020-04-08,Good Movie! NOT FOR KIDS!,"I love twilight don't get me wrong, but it's not for anyone under the age of 13. It gets very heated in the other movies. Lot's of gore, be prepared. I do recommend to teens! It's a great teen love story. :)","['Violence & scariness', 'Sexy stuff']",3,Teen,13,13,13,4
212,Twilight,2020-04-06,Awesome! ,"This movie leaves out some important details from the book which was a little disappointing but, overall, this is a great movie to the book. READ THE BOOK FIRST!!!",,3,Kid,12,13,11,5
213,Twilight,2020-04-04,It’s a fine romantic series,"If I’m being 100% honest, this movie is kinda like Beauty and the Beast but much less kid friendly. It has the same moral. However, I do think that this show might be somewhat inappropriate for younger kids, because there are lots of sex scenes and violence. So basically it’s good for mature kids/teenagers. I also just want to point out that the love in this show (in my personal opinion) is more of an obsession. Hope this helped!Show less","['Positive Messages', 'Positive role models', 'Violence & scariness', 'Sexy stuff']",3,Teen,14,13,13,3
214,Twilight,2020-04-02,I love this movie,,,3,Teen,13,13,12,5
215,Twilight,2020-04-01,Not For Tweens!,"I am a tween and my mom recently showed me this movie.  I am not super into vampire movies, so yes, I am a bit bias. However, I am a person that has watched very bloody, and gory movies in the Avengers series and I found some scenes in this movie very disturbing. It is mainly in the end when Edward and his family are fighting off the evil vampires trying to protect Bella. She gets bitten and one of her limbs snaps. That was a bit haunting personally for me.  While this is mostly blood, there are also some slight romance scenes that would be appealing to a tween girl.  Overall, my guidelines for this movie as a tween are:
1. Do not show to anyone under the age of 14
2. Make sure if you are a parent, do not show this movie to your child until you have watched it yourself from your child's perspective
3. Lastly,  you may want to skip through some scenes with your child to make the movie a bit more appropriate.Show less",['Violence & scariness'],3,Teen,13,13,14,3
216,Twilight,2020-03-17,Best movie ever!,"This is seriously my favorite movie. If you haven't seen it before, it would be a great family movie if you have older kids. There is barely anything in this movie that should make it PG-13.",,3,Kid,12,13,11,5
217,Twilight,2020-03-13,Amazing!,I watched them and then started reading the books it is so amazing.  I definetley reccomend you read it. I also learnt alot of new things because there are some very challenging vobacbualry in the books.,['Positive Messages'],3,Kid,11,13,11,5
218,Twilight,2020-03-01,it is ok ,I think the plot is good but there are so many awkward scenes there is making  out and little sexual references but in breaking dawn there is a scene for 16+. I think the book is so much better.  Edward is a gentle men which is good,"['Positive role models', 'Violence & scariness', 'Sexy stuff', 'Consumerism']",3,Teen,13,13,13,3
219,Twilight,2020-01-30,I Loved This Movie,"I think that if you like movies like The Hunger Games or Divergent you will love this movie. I watched it and LOVED it. Personally, I think Bella is a great role model. She cares about knowing the truth about Edward, and in the end, she tries to sacrifice herself for her mom. She promises not to tell the Cullen's secret because it isn't hers to tell. There is barely any swearing; less than most PG-13 movies. I say 11+ because it is a little bit scary but nothing an 11 year old can't handle.Show less","['Positive Messages', 'Positive role models']",3,Kid,12,13,11,5
220,Twilight,2019-12-21,Twilight,In the top I put 12+ but I really don't think that there is an age group for this movie. It really depends on your interests. In my opinion I believe this movie is very creative and heart warming. It can really open up your eyes. There is lots of things that happen and it may be confusing if you don't pay attention. So if I was you I would not make a two or three year old sit through itShow less,"['Positive Messages', 'Positive role models']",3,Teen,14,13,12,5
221,Twilight,2019-12-20,it's awesome ,the twilight series are awesome you watch them,['Positive Messages'],3,Teen,14,13,15,5
222,Twilight,2019-11-25,The Best Movie and Sequel Ever Released,these movies are the best and omg i cant believe i didnt watch them before.,"['Positive Messages', 'Positive role models']",3,Teen,17,13,14,5
223,Twilight,2019-11-18,,"Loved all them twilight movies. Great movie and just your average tween romance movie. I would even say your mature 12 year old could watch it. Its very cheesy, but worth the watch.","['Positive Messages', 'Positive role models']",3,Teen,14,13,13,5
224,Twilight,2019-11-09,,,['Violence & scariness'],3,Teen,15,13,13,4
225,Twilight,2019-09-16,EVERYDAY IN THE RAIN,"{Doria is a fictional character}

Thank you and goodnight from Thneedville","['Positive Messages', 'Positive role models', 'Violence & scariness', 'Sexy stuff', 'Language', 'Consumerism', 'Drinking, Drugs & Smoking']",3,Teen,13,13,10,1
226,Twilight,2019-09-08,Love it!,Twilight is so good! It’s a good movie for teen girls who love romance!,,3,Teen,15,13,11,5
227,Twilight,2019-09-07,,,,3,Teen,16,13,10,5
228,Twilight,2019-07-30,Amazing,Beautiful love story mixed with fantasy creatures.,,3,Teen,13,13,12,5
229,Twilight,2019-07-30,FAVORIOTE MOVIE EVER!!!,I have watched all the movies and I love them all their just so addicting! Mostley older tweens and teens will love these movies!,['Positive role models'],3,Kid,12,13,11,4
230,Twilight,2019-07-28,"Really cringy but lowkey understandable because of when it was produced,",,,3,Teen,16,13,2,3
231,Twilight,2019-07-24,entertaining but horrible message,"i enjoyed watching this movie  but realized that the message it is sending is definitely not appropriate for teen girls and maybe even boys. i would make sure if you are going to let your teen daughter or son watch this, that they can distinguish entertainment and reality very well and know that this movie is solely for entertainment purposes and should not be used as a role model in relationships.Show less","['Violence & scariness', 'Sexy stuff', 'Consumerism']",3,Teen,13,13,16,2
232,Twilight,2019-07-08,Don’t watch it!,"Honestly, i take this movie in CSM but it doesn’t familiar to me.","['Violence & scariness', 'Sexy stuff', 'Language']",3,Teen,13,13,18,1
233,Twilight,2019-07-05,Really good read for teens,It was a really good story. There were a few kisses and people hold hands. At the end there is a violent part but no one dies. It was a must read if you like romantic stories. ;),,3,Kid,12,13,12,4
234,Twilight,2019-06-30,,"Edward Cullen and Bella Swan have the best love story ever. They were meant for each other, Edward knew that for sure since he was a vampire who was 109 years old. Bella first came to Forks when she moved there with her father Charlie while her mother and step father were away in Florida. The meeting of Bella and Edward happened when the saw each other in the cafeteria at school on Bella’s first day. Edward knew there was something different about her, something that he couldn’t understand. Since he was a vampire he could read minds, but he couldn’t seem to read Bella’s which puzzled him and what drew him to her. After him not being able to leave her side, the two fell in love. This movie was very innocent and adorable. There was one scene of violence with which includes characters Edward Cullen, his father, Bella and an evil vampire. There was only one sexual scene in this movie which includes a make out session on Bella’s bed with Edward. There was no swearing in this movie. Overall, an amazing love story and movie.Show less",,3,Teen,16,13,12,5
235,Twilight,2019-06-30,"One star for romance/action, five stars for outstanding comedy","I mean... if you want something funny, this movie is great.  The whole first half is Edward staring creepily at Bella and going on about how he ""can't stay away from her"" in the weirdest mumbling voice.  A must watch for everyone, it's hilarious.  I lost it at ""hang on little spider monkey"".  Trust me, you won't regret watching this (unless you were looking for a movie about actual romance).Show less",,3,Teen,16,13,10,3
236,Twilight,2019-06-21,Is this pedophilia?,"This is gross, boring and (plainly) stupid! Seriously, don't bother. The whole story line is weird and the acting is just bad. Would NOT recommend.",['Sexy stuff'],3,Teen,13,13,13,1
237,Twilight,2019-06-12,Not everyone's cup of tea,"Very cliche and sappy, so probably not for everyone but for people like me who enjoy a good forbidden-love type thing, I bet you'd enjoy it. There are some cringy scenes but overall not bad acting.",,3,Teen,14,13,10,4
238,Twilight,2019-06-08,"Good, but books are better.","Please read the books! 

So if you are a fan, just know that you will get attacked from haters just for something you enjoy. You can't change your feelings! My advice is to think 'am I doing this just for strangers, or am I doing it because it's what I enjoy?' Your enjoyment of the books are more important than some kids feelings on something he doesn't even know what it is about.

The acting isn't as good as it could have been. It's hard seeing the movies then reading the books, so I read it imagining Kristen   and Robert.
Regrets am I right? Movies I don't see why you couldn't add the stuff from ththe books! They miss every detail that makes twilight good, like how Bella and Edward  fought and picked at another before they liked eachother. I love twilight, but seriously, could have been betterShow less",['Violence & scariness'],3,Kid,12,13,11,4
239,Twilight,2019-05-20,Break the rules just once ,The book is fantastic I have read it twice and am onto reading it for a third time.,"['Positive Messages', 'Positive role models']",3,Teen,17,13,12,4
240,Twilight,2019-05-04,Sucked. ,"Ok so at first I had the misconception romantic books and movies were crap because they had no depth of plot or character and just plain sex and nothing else until recently but THIS IS TERRIBLE! Not an interesting story at all, bad messages, almost no dialogue, and the actors looked bored to death when they were in the movie. Bella and Edward have no reason to be with each other, they just like each other because they think they're so sexy or whatever (which they're not), and Bella is completely dependent on Edward for whatever happens to her. They are children pretending to be adult-like and failing epically at it. It shocks me how the parents don't even notice and put a stop to their little romance going on. Normally, in a teen romance movie where the characters make a bad decision (like choosing a ""soul mate"" because they're pretty and not because they're a good person or freaking make out in your underwear when you're only 16) it's cool if it is acknowledged that they shouldn't do it and even then it doesn't make an enjoyable film. Don't ever watch this, much less show this to your kid so that they don't get any ideas. If there was a bad role models button here I would most certainly click it. Stupidest plot line ever.Show less",['Sexy stuff'],3,Teen,13,13,14,1
241,Twilight,2019-04-29,conflicted between the story and feminism,"I watched the movies while I was 12 and I was conflicted between the story line, the romance and the overall sexist approach. this series is an amazing romance with a great ending, but the underlying truth is that the message is that a woman can not live with out a man. with my age rating, the violence is limited because most of it is implied, there is around three 'inappropriate' scenes throughout the series, and the rest was a fun story line to follow. a word of warning, be careful, you might get addicted!!!Show less","['Violence & scariness', 'Sexy stuff']",3,Teen,13,13,12,4
242,Twilight,2019-04-21,Amazing Movie recommend 100%,"Isabella (Bella) Swan moves to the small town of Forks, Washington.  The plot is not something that kids who get scared easily should watch but if they are  sensitive to scary things this is not the movie for them.  There isn't much swearing but they use  dammit and damn.","['Positive Messages', 'Positive role models']",3,Teen,14,13,10,3
243,Twilight,2019-04-16,,"I loved watching the movies!  It is a little to grown up for kids 10 and under, but great for kids around 12 and up.",,3,Kid,12,13,12,5
244,Twilight,2019-04-07,Amazing Movie!,"I absolutely loved it! It is my absolute favourite movie! It is mainly a romantic movie. Kristen Stewart is such an amazing actress and she plays the role incredibly! The vampires in twilight are super different to the traditional ""vampires"".","['Positive Messages', 'Positive role models']",3,Kid,12,13,12,5
245,Twilight,2019-03-28,LOVE!! This review is for the series overall.,"My mom introduced these movies to me and I instantly loved them.  If you're looking for romance this series is for you.  Looking for action?  Check.  Mystery? Double check.  This movie was very well done, actors were great and it keeps you intrigued to the very end.  This movie is a little scary with the vampires, and has violence.  Wouldn't recomend for those who are scared easily.  They don't swear very much but there is kissing, a few making out scenes, but they don't pertain much to the movie.  Very funny, and well done!  Just fast foward through the kissy kissy and you're all set for a great mother daughter weekend!Show less",['Sexy stuff'],3,Kid,12,13,13,5
246,Twilight,2019-03-20,Good but there needs to be a level of maturity ,"I think twilight is a great film but it contains some content which slightly less mature children might find boring or confusing. However, small children might be scared by the fact that Edward is a vampire, and might get nightmares from it. In my opinion, parents should decide if their children are mature enough, and will understand the contentShow less",['Positive Messages'],3,Kid,11,13,11,5
247,Twilight,2019-03-20,I loved it!!!,"I honestly think the end was predictable and it ruined the originality of the book. Other than that, it is one of the best books I have ever read...","['Positive Messages', 'Positive role models', 'Violence & scariness']",3,Teen,13,13,13,3
248,Twilight,2019-02-25,why,just stupid romance film,,3,Teen,16,13,11,2
249,Twilight,2019-02-22,it's so weird,i got 20 minutes into the film and i couldn't watch anymore. i was so weird and just terrible. i don't get it's popularity.,,3,Teen,15,13,14,1
250,Twilight,2019-01-29,An Ok Movie,"It's good, it's not the best but not the worst either.",,3,Teen,15,13,12,3
251,Twilight,2019-01-28,Really Cheesy!!,"I watched this movie with some friends and it was really really corny and cheesy. I still liked the movie, but I think the other movies in the twilight saga are better.",['Sexy stuff'],3,Teen,13,13,12,3
252,Twilight,2019-01-01,Brilliant saga!,This saga is great for anyone who is into werewolves and vampires. At times it can become mildly violent and I believe that anyone under 10 would probably have nightmares. There’s a lot of proper kissing in it wich I think a under 10 year old may not be able to handle. Overall this is a great movie with a lot of positivity and I enjoyed it would surgest it to anyone.Show less,"['Positive Messages', 'Positive role models', 'Violence & scariness', 'Sexy stuff']",3,Kid,11,13,10,5
253,Twilight,2018-12-17,#TeamEdward,it is a great movie to watch. it's not inappropriate at all except for kissing.,"['Positive Messages', 'Positive role models']",3,Teen,13,13,13,5
254,Twilight,2018-11-09,Not a a good role model for tweens!,"After reading the book, I decided to watch this movie. As a tween, I understand that twilight is just a story and should not be confused with reality, but not all tween girls will see the signs of unhealthy relationships in this movie. Bella is obsessive about her relationship. Edward violates Bella's privacy by watching her sleep at night. A couple of intimate scenes and intense violence (Bella's leg is stepped on and broken, she shrieks and she is bitten by a vampire.) are present. If you are considering letting your tween daughters watch this movie, be sure to let them know that Bella is not a good role model!Show less",,3,Kid,12,13,13,3
255,Twilight,2018-10-22,A delightful movie for all tweens and teens!,"I love this movie beyond belief. Kristen Stewart is a remarkable actress and plays the role of Bella well. 
Before parents jump to conclusions, let me just say that there is a few things that might bring them away from letting their daughters watch this. However, it is a splendid movie. 
The violence is one thing. The trio of wayward vampires chase a man, trap another, and one of them, a psycho captures Bella and begins to throw, kick, and then bites her. Edward bites a piece out of his neck, and then later Alice, Jasper, and Emmet tear his head off (barely shown) and burn him.
Another thing to consider is the romance part. Couples flirt and go to prom. Two girls go and shop and  wear prom dresses, making remarks about themselves and how hot they are. Edward and Bella make out on her bed (Bella is in short shorts NOT underwear and they are both fully dressed) and then they later go to prom. 
This movie is terrific and you should all watch it!!Show less",['Violence & scariness'],3,Teen,13,13,10,5
256,Twilight,2018-10-18,Pretty good. ,I love the movies only because I love the books. I find the movies hilarious and I often find myself laughing at “non-funny” parts. The acting is terrible in these movies making it hilarious.  Though if you have seen the books your probably should watch the movies. Another thing I don’t like though it is in the books is how helpless Bella is.  I love female heroin books though this one is where Edward saves her constantly.Show less,,3,Teen,13,13,10,3
257,Twilight,2018-10-05,Amazing film but quite scary in places.,"This film is amazing and exciting. There are funny parts and happy parts as well, but when it get`s nearer to the end there is a particular scene with a vampire attack that was quite disturbing. There isn't any sexual content but there is some romance. Great movie!","['Positive Messages', 'Violence & scariness']",3,,Unk,13,12,4
258,Twilight,2018-09-18,My favourite movie!,"I LOVE IT! It's my favourite movie, and book. I read the book in two hours, in grade four, then I watched the movie. Overall it's pretty good other than a makeout session.","['Positive role models', 'Violence & scariness', 'Sexy stuff']",3,Teen,13,13,8,5
259,Twilight,2018-08-18,I could watch it over and over and over again,the chemistry between the two characters really had me believing that they had such a rare love that only some could hope to have in their lifetime. it was intriguing and heartwarming  and i felt as though i could watch it over and over in an endless loop. definitely a favorite,"['Positive Messages', 'Positive role models', 'Violence & scariness']",3,Teen,13,13,12,5
260,Twilight,2018-08-08,18+or for girls that are mature,"I think it is not a good image for young girls.
The message is really bad .
So for young girls that are not mature .
Parents should now this is not a good show.",,3,Teen,13,13,18,1
261,Twilight,2018-07-15,Intertaning ,I watched twilight when I was 10 and I did not think there was that much violence in the first one. In some of the other ones there is some sex and violence. I recommend to wach,,3,Teen,14,13,11,4
262,Twilight,2018-07-12,Romantic vampire movie is fun...,"Twilight is a movie about a girl who falls in love with a vampire. The sex is limited to a few kisses and violence includes vampire bites, a girl breaks her leg with blood, etc. Overall fine for tweens.","['Violence & scariness', 'Sexy stuff']",3,Teen,15,13,12,4
263,Twilight,2018-07-11,Mind Numbing,"Twilight has no good female role models, or male. The characters and plot is poorly written. This review only has one star because I cannot give it zero, it doesn’t matter if you’re watching the movie or reading the book, save yourself, don’t bother",['Sexy stuff'],3,Teen,16,13,3,1
264,Twilight,2018-07-09,Age varies when it gets to the last movies!,"i watched the first and second twilight when i was about 10 and i found it amazing! i watched it recently again and i noticed some sexual references but nothing bad. i have now seen them all. eclipse is appropriate for maybe 11 year olds, one scene bella tries to 'get' with edward and there is a sort of intense kissing scene. but in the last 2 movies (breaking dawn)  there is a decent length sex scene in part 1, part of which is a dream and in part 2 there is a short sex scene but again you dont see anything but back, arms, legs, and kissing! i would reccomend for 12 and up!Show less",['Sexy stuff'],3,Kid,12,13,10,4
265,Twilight,2018-06-18,Ehh,Their acting and reactions to things are pretty crappy.,,3,Teen,14,13,10,2
266,Twilight,2018-05-02,Faithful book adaption,"I thought this was a very entertaining movie. It followed the book, which was good. It had some kissing but not much other bad sexual content. There was quite a bit of consumerism, though, but that's not a big issue. I don't understand why people are writing so many hate reviews on this movie. Bella was a good protagonist and the premise was interesting.Show less","['Positive role models', 'Sexy stuff', 'Consumerism']",3,Teen,13,13,13,4
267,Twilight,2018-04-26,Ew,"This movie is disgusting .it is the worst thing i have ever seen in my life. 
Like they did not even try. The acting is just awful the plot is dead to me and i just feel so stupid watching it. I honestly dont understand how everyone used to be so into this series. You know how people are always afraid of their kids watching spongebob and THAT making them dumb? Well Patrick Star is Einstein compared to Bella Swan from twilight. Dont waste your time .Show less",,3,Kid,12,13,9,1
268,Twilight,2018-04-23,"Yuck, yuck, yuck!","Oh my goodness! This is the worst movie I have seen in my life. What are we trying to tell girls my age?! That the only way that you are worth anything is if you have a boyfriend?! I mean, one of Bella's lines is ""I would rather die than stay away from you""!! I thought that Buttercup from ""The Princess Bride"" drove me crazy, but at least in that movie you have the funny secondary characters and the awesome sword fighting to fall back on. There is NO reason to watch this movie! And don't even get me started on Edward! He is creepy and weird and not at all romantic, no matter what other people are saying. I will agree that Robert Pattinson can be handsome. But in this movie, his looks are his only character trait! If you want to see Robert Pattinson at his best, watch Harry Potter 4.  At least he plays a kind, likeable, brave, and ACUALLY INTERESTING character in that movie! Alright, rant is over. But, seriously, don't watch this movie. It isn't worth it.Show less","['Violence & scariness', 'Sexy stuff']",3,Teen,15,13,14,1
269,Twilight,2018-04-17,its awesome!!!,its a really good movie! the reason i said 9 and up because my sister is 9 and she loved it! at least watch it before watching it with your kids.,"['Positive Messages', 'Violence & scariness', 'Language']",3,Teen,15,13,9,4
270,Twilight,2018-04-16,Awesome movie!,"I watched this movie when I was 11.  Bella and Edward have a really intense and obsessive relationship. The movie is nothing like the book, but there is nothing more passionate. There are some swearing, kisses, and violence (Bella is almost squished by a van), but it isn’t horrible.","['Violence & scariness', 'Sexy stuff', 'Language']",3,Teen,13,13,12,5
271,Twilight,2018-04-09,From a 14 year olds perspective ,"Well i just finished watching every twilight movie, made me cry truly beautiful. I am almost 15 and i still found it a little bit creepy. It wasn't the fighting or the vampires it was this scene when the main character Bella gives birth to a half vampire half human baby, this scene was very graphic with lots of blood (this scene is in movie 4 AKA breaking dawn part 1). Twilight is a beautiful movie that made me cry, i highly recommend for a mother daughter watch. for a child 13+. i watched it by my self and found it fine. I think if your a fan of romantic movies with a twist this is 100% the movie (movies) for you. Once again i really think these are beautiful movies , you must watch them.Show less",,3,Teen,14,13,13,5
272,Twilight,2018-04-08,I love this movie!,I think this is a great movie for teenagers. I like this movie because it is not just romance but it has action/adventure. I don’t think it’s sutible for under 13 year olds (this movie is fine but the rest aren’t) as the ending is a bit brutal (but I think 11 year olds and so on and handle it) but their is one scene where Bella and Edward kiss quite a bit and I don’t think 11 year olds should see that.  This is a great film and I think all teens should watch it!Show less,['Sexy stuff'],3,Teen,13,13,13,4
273,Twilight,2018-03-27,BEST MOVIE EVER!!!!!!!!!!!,"im a huge twihard. This movie is beautiful, fantistical, nd AMAZZING!!! made me wanna watch it every second! the whole series is fantastic for tweens and teens. a must watch!","['Positive Messages', 'Positive role models']",3,Kid,11,13,11,5
274,Twilight,2018-03-03,I was disappointed ,"THIS FILM WAS TERRIBLE! The only reason I didn’t rate this 1 star is because you have to watch it if you want to understand the other 4 films. I think it is worth watching but there is no positive messages in this film except for if you count “leaving your whole life behind to be with the man or women that you love”. Absolutely terrible. Don’t even get me started with the acting. The book was much better, so just read the book instead. There was lots of blood and violence at the end, including vampires fighting, and them ripping each other’s flesh off of the opposite persons body. I thought the graphics where horrible and there was some sexy stuff in there. Kissing, making out, holding hands, etc. takes place in this film. I think that this film is perfect for preteens and I think that this would be a perfect first PG-13 film.Show less","['Positive role models', 'Violence & scariness', 'Sexy stuff']",3,Kid,11,13,10,2
275,Twilight,2018-02-25,For the bookworm type...,"I was in the sixth grade when i first read this book,and trust me it was the kind of book i wanted to read.Both the movie and the book are good,but there is a sensual scene.","['Positive Messages', 'Positive role models', 'Violence & scariness']",3,Teen,13,13,12,5
276,Twilight,2018-02-23,Intriguing!,,"['Positive Messages', 'Positive role models', 'Violence & scariness']",3,Teen,13,13,13,5
277,Twilight,2018-02-17,Kind of a guilty pleasure but honestly the movie has really weird pacing,The way this movie is made it feels like they had a good movie but then someone decided to chop it up and make a almost video game like movie that felt really hard to watch. I'll admit it's still fun to watch if you have the time.,"['Violence & scariness', 'Sexy stuff']",3,Kid,11,13,11,2
278,Twilight,2018-01-31,LOVE IT!!,"In my personal opinion this is a great movie! 
The movie starts off with Bella Swan going to live with her father in the town of forks  after her mother remarries. She ends up meeting Edward cullen and his vampire family there.While some parents may not want their child to watch this I understand, although if your child is mature I think that they can handle this.  The main vampires DO NOT kill and eat people they instead eat animals, they also kill the bad vampires.Show less",,3,Teen,17,13,6,5
279,Twilight,2018-01-21,REALLY disappointing compared to the BOOK,"First off, the film is SOOOOOOO much longer then what it needs to be. The actual plot doesn't happen until 30 minutes into the film and even then it is terrible! The entire ""Edward and Bella"" romance is just ""gazing"" and even that is rather pathetic and badly done. I watched this with my mum and we both cracked up every single time there was a ""romance scene"" between them. The Bella in the film is not the same one I fell in love with in the books. She is more sullen and depressed and lacks the zest she had in the book. Overall, the entire film is rather bad and includes sex, attempted rape, stalking and death. I would encourage people to read the book before watching the film.Show less","['Sexy stuff', 'Drinking, Drugs & Smoking']",3,Teen,13,13,13,2
280,Twilight,2018-01-18,It's a good movie and book!!,I first watched all the twilight movies and read the books at age 12...and I think it's fine for children to watch at that age.,,3,Teen,13,13,12,4
281,Twilight,2018-01-15,Amazing,"This movie is good for kids who like romantic/fantasy. But in some parts of this movie it ıght be scary for some people, but personally I think it is fine.","['Positive role models', 'Violence & scariness']",3,Teen,13,13,13,5
282,Twilight,2017-11-28,Blech!,"The movie overall was pathetic! The actors were melodramatic and boring, the plot was retarded and stupid, sparkling vampires (stupid!) Edward is just a creepy stalker that watches you in your sleep and Bella is a retard who makes weird noises and basically does nothing in the whole movie!  The best part for me was when Bella nearly got hit by a car!Show less",,3,Teen,13,13,10,1
283,Twilight,2017-11-20,It's fine,"Overall it could be better, but it still shows a lot of love and devotion. The movies after are much better. Bella is showed as a good person, but she relies on Edward too much and doesn't show much resilience.",['Consumerism'],3,Teen,14,13,13,4
284,Twilight,2017-10-22,I’M A HUGE TWILIGHT FAN BUT.. THIS MOVIE COULD’VE BEEN BETTER :),"I’ve read all the books and I’m a die hard Edward Cullen fan!! The books were just fantastic! I was so excited to see the movie but after watching it I realized it wasn’t as good as the movie... yeah yeah you’re probably saying “the books are always better dummy” but being such a big fan of twilight my expectations were a little higher than what it gave me. The thing that disappointed me the most was that the story line was so off from the book. In my mind while watching the movie I thought I new what would happen next but it would end up being something so off from the book. 2nd; the movie was just not good quality.. not going into detail it just wasn’t the best quality! I do have to admit though, I have really grown to love it! I love that Robert Pattinson plays Edward Cullen and I think Kristen Stewart did a really good job as Bella! The other 4 movies were fantastic!! Just the first one didn’t come out with a bang! The other movies are higher quality and probably somewhat closer to the storyline... not perfect by no means but closer. :) over all this movie didn’t have any overly sexual scenes ( there’s one making out scene in Bella’s room, nothing terrible and ends pretty quickly) and some violence towards the end (blood, vampires fighting, nothing super terrible but might want to warn your kids about) if you’re kid can handle it itll be just fine! Lol.  overall I think this is a good  movie... if ur like me after watching it a couple times you’ll grow to love it :)! But in all honestly they could’ve made this movie a lot better than it was!Show less",,3,Teen,13,13,12,4
285,Twilight,2017-10-14,Very good for teenagers and young adults,I think this is one of the best movies out on the market because it ticks all the boxes.,,3,Teen,13,13,13,5
286,Twilight,2017-10-04,is it to romantic,This movie is dramatic. It has a very romantic aspect and Bella and Edward's craving for each other is very strong. Parents be cautious about love and sex and talk to child about this before watching movie,,3,Teen,13,13,12,4
287,Twilight,2017-09-08,,,,3,Teen,13,13,12,5
288,Twilight,2017-09-04,"I think the movie looked really cheap and I didn't really like the animation, especially when the Vampires jump and it makes them look like they are flying. The book on the other hand, was AMAZING!! It didn't really have anything too bad. The only time I caught Drugs/Drinking/Smoking was when Bella took some unnecessary cold medicine because she was too nervous to fall asleep. As long as kids know that isn't okay, that little addition shouldn't be a worry. The violence was a little on the graphic side, but only in the book. (This is a review about the book, FYI) She hits her head on a mirror and it explains how it felt to her. She also faints at the smell of blood, so, in my opinion, it makes those parts stand out more. But, if kids are asking to read a book of this size, you'd be surprised at how other books of the same size explain the violent parts.  Also, in the movie, they literally snap the bad Vampire's head off. In the book, she is unconscious",,"['Positive role models', 'Violence & scariness']",3,Teen,13,13,11,5
289,Twilight,2017-08-27,Alright,"I think this series is alright, but it has soppy characters that just tells children to give up everything just for a guy that could potentially ruin your entire life. Of course if you're logical you wouldn't do that in real life (this is only a movie after all) yet some children that enjoy this could try and be like those characters. The Romance in this series is appropriate for ages 10+, yet some scenes in Breaking Dawn should be modified by a parent before it's watched. The violence CAN be disturbing for the sensitive, but it should be alright for those 10+.Show less",['Consumerism'],3,Kid,12,13,10,3
