,movie_title,review_dates,rev_titles,rev_text,grid_cats,csm_stars,reveiwer_classification,reviewer_age,csm_min_age,reviewer_min_age,reviewer_stars
217,Twilight,2008-11-27,i loved it,WATCH THE MOVIE! THE BEST!,,3,Adult,Unk,13,13,5
218,Twilight,2008-11-26,Didn't Read Book But Entertaining,Very well made. Good for teens.,,3,Parent,Unk,13,12,3
219,Twilight,2008-11-24,i love it,"it is a very good movie i have seen people cry over it.it is not as good as the book but it still was great.i would love it if they would make the other books into movies but i do add that they should get more of the detail like in the book.it would of been a bigger hit if they put more of the book in in stead of taking alot of it out and changing some of it,but other than that it was a big hit and so would the others!!!!Show less",,3,Adult,Unk,13,13,5
220,Twilight,2008-11-24,I LOVED IT!!,WELL FOR ME THIS MOVIE ROCKS IT HAS ALOT OF LOVE IN IT AND ALSO ALOT OF ACTION,,3,Adult,Unk,13,12,5
221,Twilight,2008-11-24,"I laughed,I smiled,and I cried but it was the best movie I seen in the world",I loved it,,3,Parent of a 18+-year-old,18,13,13,5
222,Twilight,2008-11-24,it was amazing,i think the movie was great but it would have been better it it was just like the book titale to titale you know what i mean right,,3,Adult,Unk,13,2,5
223,Twilight,2008-11-24,the best movie fro the book i ever seen,the movie went with the book vary well i dont know what you are complaning about sere it mist like 2 scens but there was no way to do the scenes i give it a 5 out of 5 :),,3,Adult,Unk,13,13,5
224,Twilight,2008-11-23,OK ~~~ if you haven't read the book,"I went to see this movie w/ seven ladies five of them have read this book and they HATED this movie! The two of us who haven't read the book thought it was ok besides the bad acting and poor effects!  My 11yr old (who has read the book) went to see it yesterday ~~ I thought 'he's 11 he'll love it' boy was I wrong! He was so disappointed !! He said it didn't follow the book at all and he didn't like the way everyone was 'made up' either.  
Now I want to read the book to find out what I'm missing!!Show less",,3,Parent of a 6 and 8-year-old,68,13,11,1
225,Twilight,2008-11-23,Trailer for The Unborn before Twilight was inappropriate,"If you take a 13 year old to see Twilight, BEWARE, the trailer often shown before for the move The Unborn is NOT appropriate for 13 year olds.
This trailer should only be shown in R rated movies.  My daughter is having nightmares.",,3,Parent of a 12 and 15-year-old,1215,13,13,2
226,Twilight,2008-11-23,I loved it,,,3,Adult,Unk,13,15,5
227,Twilight,2008-11-22,Loved it..,Okay so I've read all the Twilight books and yes the movie is different but I did enjoy it. Dont focus on the book when watching it and you will really enjoy it aswell. Edward truly dazzled. It was great.,,3,Adult,Unk,13,10,4
228,Twilight,2008-11-22,Enjoyed It,"I read all 4 books. This one was quite faithful to the book Twilight. However, there is no way a movie can get all the detail and emotion that the book has.  Bella was played very well!  Some scenes were cheesy, but overall I was pleased. Some nice romance and action scenes and beautiful scenery.  I can't wait to see the sequels.Show less",,3,Parent of a 4,4471115,13,10,4
229,Twilight,2008-11-21,Awesome,This was such an amazing movie.  Judging by the adds I thought the movie would be pretty bad and the Edward would be ugly but he was actually a little hot!  The movie is now one of my favorite movies ever now and there'd better be a sequel.,,3,Adult,Unk,13,12,5
230,Twilight,2008-11-21,I thouth that the movie was the best that i have ever seen.,I loved it and i would go see it agian and i hope that she does the rest of the books and i'm reading the books to.,,3,Parent of a 15-year-old,15,13,15,5
231,Twilight,2008-11-21,I want to see it again!,"As a book fan, there were times that I thought wow, not exactly as I expected, but more times, I thought that was better than the book, or that was so awesome I can't wait to see it again.

The love scenes were perfect.  The acting by Kristen and Rob were stellar.  The movie was in motion none stop, and my friend who came who didn't read the books didn't realize it was a two hour movie.  She barely registered how involved she was in the movie.  She was as wrapped up as all of us twilight fans.  She really liked the movie and stated she would see it again.

I really liked it.  I realize the movie wasn't anticipate to be such a huge hit so their budge was small and for really a B budget film, they didn't a wonderful job.  I can't wait to see what they'll do for the second with a larger budget.

I would recommend it to all viewers.  I think it's hard for people to think of two people are are scared, in love, vulnerable and just so innocence.  But if you remember what it was like on your first date, or when you really felt something for the first time, I think the movie really captured that emotion of innocence and true love.Show less",,3,Parent of a 1-year-old,1,13,13,5
232,Twilight: New Moon,2010-03-27,"Fine for the kids, nothing overly violent.","I loved the whole saga and my kids do too. They distinguish this all from reality just fine and it has made them less afraid of monsters I think! New Moon was great...I will let them watch Eclipse too, but will hold off on Breaking Dawn til they are a teen if it plays out like the book.",['Positive Messages'],3,Parent of a 3,36812,13,6,4
233,Twilight: New Moon,2010-06-23,"Bad movie for young girls, fine for teens who love drama.","I have not seen this movie, but after seeing the first two, if your child is under the age of 12, then your child probably has no business watching this movie (preferrably older for girls). These movies has this teenage girl moody and throwing everything in her life (including her life) away for a boy. Not the type of role model I want for my three girls. This girl doesn't care that this boy has killed people, for example. Not good. This movie has no positive role models for girls, and it glorifies girls and women giving up everything to go ga ga for a boy/man. Not to mention the scary parts of the movie. I know moms who let their 6 year olds watch this movie, and while it is their decision, I respectfully disagree. Our kids will not watch these movies until much older, if at all.Show less",,3,Parent,Unk,13,12,3
234,Twilight: New Moon,2010-05-18,Use caution...not appropriate for young girls!!!,"These movies are SO not appropriate for young girls.  When the first movie came out, we took our daughter and she 12. All Bella did the entire movie was LUST over Edward!  They longed for the kiss in the end of the movie.  Now, the second movie, we get to hear Edward and Bella moan every time they kiss.  And don't forget about Jacob.  Now all they do is flirt with each other.  What message are we sending young girls?  We need to keep our kids young...not forcing them to grow up so quickly.  They'll have plenty of years to be grown ups.  Lastly, this is supposed to be a vampire movie...not a romance.Show less",['Sexy stuff'],3,Parent of a 13-year-old,13,13,17,1
235,Twilight: New Moon,2020-11-03,Wait--what? People are upset??,"Ahh, what a fickle bunch Twilight fans are. I remember the release of the first film last year, and the incredible backlash from fans of the series--can't even remember the number of comments saying ""Stick to the book!"" Incredible liberties were taken with the plot (or did we all forget the butchering of the much-beloved meadow scene in the first movie?), and too much of Hardwicke's own film-making style was imposed upon a story that was not hers to fiddle with.

Then New Moon comes out. Obviously, the screenwriter and director went to great lengths to painstakingly recreate the second book in film form, undoubtedly due to the response to Twilight. I am hard-pressed to think of any really pivotal plot points that were excluded from this film (and, no, the flights to and from Italy don't qualify as ""pivotal""). But suddenly fans come out in droves to complain on the Internet that the dialogue is cheesy? Hello, have you READ the books? Any actor is going to choke on the ridiculous dialogue that Stephenie Meyer came up with (I doubt even Robert De Niro could sell that tripe). Her dialogue only sounds remotely reasonable on the page. At least this movie didn't include such horrendous lines as ""I hated you for making me want you so much""). And people saying it's slow? Again, take a look at the book--the vast majority of the story is devoted to Bella moping over the imaginary hole in her chest. It wasn't exactly an action-packed thrill ride.

I for one thought this movie was a vast improvement over the first, primarily because it stayed so true to the book. And Weitz, unlike Hardwicke, wasn't itching to impose his own style on the story by using crazy camera angles and other weird stylistic elements that were nowhere suggested in the pages of Twilight. New Moon was fittingly glossy and stylistically neutral, appealing to a wider range of tastes. It was filmed beautifully and, to my great relief, had a much wider color palette than the first film.

As for the acting--let's face it, Kristen's never going to be an impressive performer until she realizes that scoffing doesn't qualify as ""emoting."" And Rob just seems flat-out wrong for this role, but I think he did tap into Edward's inner turmoil better than in Twilight. I thought the performances were, overall, a huge improvement over the first film, especially from Taylor, who fits the sunshiney role of Jacob to a T. The Cullens were, yes, sadly underutilized, but making the movie longer just to give them more screen time isn't going to appease complaints about it being boring and slow as it is.

Hopefully this film will get the credit it deserves after the initial tsunami of unreasonable outrage. It's obvious that the filmmakers are trying incredibly hard to please the fans of the book by staying closer to the text. Here's hoping they don't throw up their hands in frustration upon discovering that loyalty to the book is apparently not good enough either.Show less","['Positive Messages', 'Positive role models', 'Sexy stuff']",3,Adult,Unk,13,18,5
236,Twilight: New Moon,2011-05-16,sort of violent,"Sort of violent for some kids, my kids loved it!",['Violence & scariness'],3,Adult,Unk,13,11,4
237,Twilight: New Moon,2011-03-15,ITS GOOD FOR EVERY AGE,"its good for your inner soul man, loosen your kids up its nothing they dont see you controlling weirdoes! its an inspiring novel and if you think its bad because Bella and Edward hug your lame because i hug my Husband all the time in front of my 2year olds","['Positive Messages', 'Positive role models']",3,Parent of a 11-year-old,11,13,2,5
238,Twilight: New Moon,2010-09-04,A teachable moment courtesy of Twilight: New Moon,"I watched the movie by myself on a Friday night. I made the decision that it was okay for MY 9-year-old daughter. My advice is to preview any movie you're unsure of yourself. What is okay for MY 9-year-old might not be okay for yours, and vice-versa. To me, it's just part of being ""Dad.""

On the way home from the theatre the next night, I had an awesome opportunity to point out a positive message of the movie.

For the purposes of our discussion we agreed that in this movie there are certian facts:
1. Vampires kill and eat humans.
2. Werewolves kill vampires to protect humans.
3. The Cullens are a family of vampires.
4. The Cullens do NOT kill and eat humans.

The language that Jacob and the rest of the ""pack"" uses paints the Cullens with a wide brush. The general theme is along the lines of ""It's only a matter of time until one of them loses control and kills Bella; there no such thing as a good vampire; they're all the same; know one vampire, and you know them all.""

I used this opportunity to teach my daughter that stereotyping ANY group is wrong, and that good and bad indiviuals are present in any group.

The Cullens are vampires. They do not kill humans. Not all vampires are the same. After agreeing that the author knows there is no such thing as vampires, I asked my daughter what she thought the author was trying to say. 

All vampires are not the same. Now substitue any group for ""vampires"" in that sentence.

Not all Irish people are the same.
Not all African Americans are the same.
Not all Italians are the same.
Not all Asians are the same. 
Not all Jews are the same.
Not all Muslims are the same.
Not all hispanics are the same.

I could go on, but I think I made my point. We talked about the lesson to be learned is to not pre-judge, to avoid stereotyping, and to take everyone we meet  as an individual person-- not part of a generalized whole.Show less",['Positive Messages'],3,Parent of a 10-year-old,10,13,9,4
239,Twilight: New Moon,2010-07-05,,The Twilight Saga: New Moon is another good movie for your teens to watch the only problem that the movie has is the intense violence.,['Violence & scariness'],3,Adult,Unk,13,13,4
240,Twilight: New Moon,2010-07-01,drama filled movie!,"Personally I love the twilght saga,but this is not the best movie out of the series.Some parts of the movie where very fake looking, but I know the new director will do a better job on the next movie.",['Violence & scariness'],3,Adult,Unk,13,13,4
241,Twilight: New Moon,2010-06-30,No younger than 10,New Moon was definently better than Twilight. The actors opened up to their roles. There is some violence and sexuality. Bella and Edward are both suicidal. Like every boy is shown shirtless and there are a few passionate kissing scenes between Edward and bella. The volturi rips and cracks a vampire who broke laws in a flashback where Edward tells Bella carlisle story.  They also fight Edward which contains may flips and drags not very violent or scary. Much cleaner than twilight.Show less,"['Violence & scariness', 'Sexy stuff', 'Positive Messages']",3,Adult,Unk,13,10,3
242,Twilight: New Moon,2010-06-16,,love it,['Positive Messages'],3,Parent,Unk,13,7,5
243,Twilight: New Moon,2010-06-12,,,"['Violence & scariness', 'Consumerism']",3,Parent,Unk,13,12,1
244,Twilight: New Moon,2010-04-08,ok for kids,"My step son is 9 and he loves the twilight saga. The only one that concerns me is Breaking Dawn actually. We're super strict about what he watches (no violence, no sex, no sensuality, no nudity) but these movies are pretty tame. Sure every now and then he has to close his eyes but these movies are less violence than eragon... which was PGShow less",,3,Parent of a 2 and 9-year-old,29,13,8,4
245,Twilight: New Moon,2010-03-26,,"Okay look, I rated this on for 13 year olds and over because in reality the books were written for that age range. I finally gave in and let my daughter watch both Twilight and New Moon because she's almost 10 now and unfortunately my daughter's best friend watch both of them and my daughter was feeling left out. So using my knowledge of my daughter and my own parental discretion and sat down to watch both movies with her.
This is my warning, there are violent moments and if your child is sensative, this is not the movie for them. The only really violent scene is within the first 10 minutes during a scene when the Volturi is carrying out their punishment on another vampire.Show less",['Violence & scariness'],3,Parent of a 7 and 9-year-old,79,13,13,4
246,Twilight: New Moon,2010-03-17,,very good,"['Violence & scariness', 'Sexy stuff', 'Consumerism', 'Positive Messages', 'Positive role models']",3,Parent of a 17-year-old,17,13,17,5
247,Twilight: New Moon,2010-03-03,,"This movie must be a comedy! Because there is no way that people could even begin to immerse themselves in this movie without be completely fake and false about themselves. The only talent in this movie is Rob Pattenson (or however you spell his name) and the talent is wasted. ATTN PARENTS: if you want your teenage daughter to believe in romance and love have them watch Sleeping Beauty; because this movie will teach your little girls to be obsessed with a guy and even if he doesn't want to be with you its okay to push and push the envelope of romance whilst playing every other guy in sight. The reason why is said it is good only for kids 17+ is because someone that is an adult might understand how fake this movie is, and the bad role models that are potrayed.Show less",['Sexy stuff'],3,Adult,Unk,13,17,1
248,Twilight: New Moon,2010-03-02,The Twilight Saga: New Moon,"Once again, a waste of money and acting talent. These Twilight movies are nothing but the same romantic undead love with violence. I still see no point.",,3,Parent,Unk,13,10,1
249,Twilight: New Moon,2010-02-24,"new moon, for girls 11+","my ""little"" 12 years old girl LOVES it!! the only thing that i ""hate"" about this movie is that she loves it so much, and she keeps on talking about the movie FIVE stars!",,3,Parent of a 12-year-old,12,13,11,5
250,Twilight: New Moon,2010-01-22,,It is a good movie for the teen generation. The werewolves and vampires are creative idea of a battle to who Bella will luv. Some uneducational behavior is shoe in the movie such as Bella making unintelligent decisions to see Edward in her mind. The movie was well grasping and entertaining in even parts. Pretty good overall.Show less,,3,Parent of a 11-year-old,11,13,9,4
251,Twilight: New Moon,2009-12-16,New Moon The Clip Notes,"I am a big fan of the books and was expecting a lot more from the movie. i was very disappointed. the main plot of the book was in there but not much more. it was like they pieced together the most vital, to the story, parts of the book just to hurry up and get it done and out. 
also most of the movie is spent spinning, literally, it almost made me sick. 
in my opinion the movie should be called ""New Moon The Clip Notes."" will not be paying to see eclipse at the theater. i'll wait and rent it.Show less",,3,Parent of a 3-year-old,3,13,10,2
252,Twilight: New Moon,2009-12-12,good movie worth watching 12 and over,very good movie better then i expected i really how jacob played more violence then twilight and alot more intense worth watching 12 and over,,3,Adult,Unk,13,12,5
253,Twilight: New Moon,2009-12-07,,Pretty good movie over all. I think some of the kisses and the many shirtless boys might make it a bit inappropriate for kids under 12.,['Sexy stuff'],3,Parent of a 2-year-old,2,13,13,4
254,Twilight: New Moon,2009-12-05,,I love this movie!!!!! This is the best movie ever!!! Team Jacob all the way!!!!!,,3,Adult,Unk,13,13,4
255,Twilight: New Moon,2009-12-04,,,,3,Parent of a 2,2912,13,12,4
256,Twilight: New Moon,2009-12-03,Please bite Bella!,Would someone just bite Bella.... she's sicking! The movie okay but wasn't what I expected it left alot out and someone that who didn't read the book wouldn't understand what wwas going on. Most of my fellow movie goers left out feeling let down.,['Positive Messages'],3,Adult,Unk,13,12,3
257,Twilight: New Moon,2009-12-03,Uh-mazingg,I loved the movie and book. It does leave out some of the book but makes up for it in action.,"['Positive Messages', 'Positive role models']",3,Adult,Unk,13,12,5
258,Twilight: New Moon,2009-12-01,,i love this movie because of Jacob he is so fine and Edward isnt bad looking but i love Jacob and his friends their all hottttt...i hate Bella though shes a two faced lil girl that just wants attention,['Positive Messages'],3,Adult,Unk,13,17,5
259,Twilight: New Moon,2009-11-28,purrrrfect !,this movie was great luvvvvvvvvved it! theres so many taylor lautner scenes and he has a hot bod !bella is so pretty and she doesnt have a flat but . i luv u bella ! i know you look yourself up on google ! bellarocks !,['Positive role models'],3,Adult,Unk,13,12,5
260,Twilight: New Moon,2009-11-28,"If your tween read the book, then okay!","If you read the books, then you have to go.  It was a perfect adaptation.","['Violence & scariness', 'Positive role models']",3,Parent of a 8 and 11-year-old,811,13,13,4
261,Twilight: New Moon,2009-11-27,Great movie for mature tweens and older,"Having read the book series, I think the movie follows the storyline nicely, at least the intention and purpose of the story.  It is impossible to incorporate everything from the book in a 2 1/2 hour movie, but the director got all the key points.  I would recommend this for mature tweens and older.  The story gets more intense as the series progresses, but the overall message of true love succeeding is very clear.  Shakespeare would be proud of this version of Romeo and Juliet.Show less","['Violence & scariness', 'Consumerism', 'Positive role models']",3,Parent of a 10 and 12-year-old,1012,13,12,4
262,Twilight: New Moon,2009-11-25,New Moon: In My Opinion,"New Moon is an appropriate movie for ages 9+ Although it may be a little graphical and has some violent acts, I think that this is a very good movie for some ages.",['Positive role models'],3,Parent of a 10-year-old,10,13,9,4
263,Twilight: New Moon,2009-11-23,Comedy or Romance?,I love this movie and i thought it was hilarious at times. It was way better then twilight. It could have some innapropriate parts but not very innapropiate and not terrible. It does have violence in it but no guts and gory. Just fighting.,"['Violence & scariness', 'Sexy stuff', 'Consumerism']",3,Adult,Unk,13,11,4
264,Twilight: New Moon,2009-11-23,Great for Everyone!!!!!!!!!!,"This is a fabulous movie. Kids and young adults will love it. It’s not too violent, it’s not to sexual. It was a nice, funny, love story. I would allow both my kids (aged 3 and 7 to watch this movie). It was fantastic. Even you mom’s will fall in love with the characters!I think this movie is a great way to introduce things like werewolves and vampires to young kids because they show them in a non threatening way. They’ll know after watching that vampires and werewolves are cool, and absolutely nothing to be scared of. Enjoy.Show less",,3,Parent of a 3 and 7-year-old,37,13,3,5
265,Twilight: New Moon,2009-11-23,Really Good Movie- Thumbs up from a Very CONSERVATIVE mom!,"Fun movie.  I am generally VERY conservative about what I let my 13 yr.old watch -  there was not too much gore (the worst was at the beginning- when the bad vampire was dismembered- but they didn't show details), sexuality (a couple intense kissing moments- but not over the top.) - I can't remember any drinking/drugs- or bad language.  I was not thrilled with the over all message that Bella displayed- that her whole happiness depended solely on her relationship with Edward.
I would recommend this movie to any 13+.Show less",,3,Parent of a 7,71113,13,13,4
266,Twilight: New Moon,2009-11-22,Age-appropriate for teens,"A fun (but terribly cheesy) film that is age appropriate for teens (and wouldn't be that interesting to 10-year-olds). I mostly laughed at it, but if I were 14, I'd have loved this. Pretty tame in terms of the language in PG-13 movies. It's also a nice change from movies aimed at 13-year-olds about teenagers who are sexually active. It is a bit more violent than the other film, but the main concern is the messages -- teen girls shouldn't think it's okay to let a romance control your happiness like that. It also gives girls unrealistic ideas about love.Show less",,3,Adult,Unk,13,12,3
267,Twilight: New Moon,2009-11-22,ok-ish but really cheesy,"It was a pretty ok movie.  There's a part where they dismember a vampire mostly onscreen and there's a vampire fight scene, and there's a part where some tourists are being lead to their death (you can here their screams but don't see them being massacred).  And there are A LOT of shirtless werewolves walking around (not really a bad thing).  There are some parts in this movie that are ridiculously cheesy and are unintentionally really funny.  If the movies story wasn't so god this movie would've been unbearable.  So keep in mind it's ok to laugh as Edward dramatically walks forward in slow-mo from his car.  It's hilarious.  One other bad thing though is when Bella takes off with a man she doesn't know and rides his motorcycle with him just to see hear edwards voice in her head.Show less",['Violence & scariness'],3,Adult,Unk,13,13,3
268,Twilight: New Moon,2009-11-22,New Moon was awesome! Can't wait for Eclipse next June.,Loved the books and the movie was visually entertaining.  Can't wait for the next one to come out in June 2010.  And hopefully the last one will be released shortly after the that...,,3,Parent of a 12 and 16-year-old,1216,13,12,5
269,Twilight: New Moon,2009-11-22,Ugh...2 hours of my life I will never get back.,"First, let me say, as an adult, I hated this movie. Long, insipid, depressing -- the dialogue is painful and the acting is worse. It was difficult for me to sit through the entire flick. Second, I would never recommend this movie to tween girls. When Bella, in a state of extreme upset, decides to hop on the motorcycle of a stranger outside of a bar (in the hopes of re-creating the perilous situation from the first movie that brought Edward to her when she was in town dress shopping), I was appalled. Who's depiction of love is this???? Oh, that's right: Mormon, Stephenie Meyers, who thinks everything is ok and fair game as long as you hold on to your virginity until marriage.

Not for anyone under the age of 15, or older than 25.Show less",,3,Parent of a 13-year-old,13,13,13,1
270,Twilight: New Moon,2009-11-21,Perfect for older kids not so much for tweens.,"I think this movie was pretty okay even if it was a little melodramatic. The only problem was I had to pay for it. If you go to http(colon)//www(dot)rewards1(dot)com/index(dot)php? referrer_id=202889 you can get it for absolutely free. All I had to do was sign up and spend some of my leisure time and now I'm buying movies and other stuff like crazy.

New moon at times was poorly acted and even under dramatic(a sure surprise there) The upgraded violence definitely shocked me seeing as I never did read the book. Watching this movie would probably be a breeze for children 15 and older but for 12-14 year olds, use your discretion.Show less",,3,Parent of a 7-year-old,7,13,15,3
271,Twilight: New Moon,2009-11-21,"OK for highschoolers, parental supervision recommended for tweens","I was generally pretty neutral about the movie.  While I enjoyed it better than the first installment of the Twilight Saga, the same pitfalls from the first movie came back to haunt the second.  Personally, I found the acting by Bella and Edward to be extremely poor, and the supposedly emotionally-charged moments between Bella and Edward, Bella and Jacob, and Edward and Jacob simply didn't have much oomph to them. I did tire of the audience of tween girls oohing and aahing every time Jacob took off his shirt--even showed up, and there was a lot more blood/wounds/etc. in this installment.  The director also added/changed a few scenes, which I liked, but I might be biased seeing how I am a college-age guy.Show less",['Violence & scariness'],3,Adult,Unk,13,15,3
272,Twilight: New Moon,2009-11-21,Older teenagers - yes,"As an fan I love the book series and was surprised to have been so impressed with this movie. As a parent I would not allow my daughter (8) to watch or read these books/movies until at least age 16. I think there is too much sexual inuendo, especially so knowing what comes in future books. There are many mature concepts that make this innappropriate for anyone under 14Show less",['Sexy stuff'],3,Parent of a 8-year-old,8,13,14,4
273,Twilight: New Moon,2009-11-21,I would NOT recommend this for kids under14,It is a great teen love story....complete with all the normal drama albeit on of the main characters is a vampire.  They are abstinent.  Good legends!,,3,Adult,Unk,13,14,5
274,Twilight: New Moon,2009-11-21,"Good for most people over 13, USE A LOT OF CAUTION!!!!!","Well as a dedicated twilight fan I went to see the midnight opening showing with my 15 year old younger sister. I thought the movie was done well however I don't think that this movie is appropriate at ALL for any young teens(especially girls) I think the rating PG-13 should be taken HIGHLY serious. After Edward leaves Bella she stoops in to a 3 MONTH depression and keeps doing very dangerous(as well as very stupid) stunts to try and see Edward in her mind(which only occurs when she gets an adrenaline rush) She plays around with Jacob's(the other main guy) emotions in order to get what she wants, she even states to him that she is acting that way towards him for selfish reasons. For an 18yr old girl to be stooping in to a 3 month depression, throwing herself of cliffs, jumping and leaving on a motorcycle with a much older man who is a stranger who is looking for a ""good time"", driving fast on a motorcycle and getting thrown off all because of a guy is NOT a message that should be conveyed to young teen girls that are obsessed with the twilight craze. This movie also has MUCH more violence than the original twilight. There is a scene where a group of tourists get led in to a room of vampires(including very little children) and we hear screaming as they are being killed and eaten. We also see a group of vampires literally rip anothers limbs off. As someone who is able to stomach A LOT in movies, some of the scenes made me feel sick. I DO NOT RECCOMMEND THIS MOVIE FOR ANYONE UNDER 13, EVEN IF THEY BEG TO SEE IT!!!!! USE A LOT OF CAUTION IN GOING TO SEE THIS MOVIE WITH ESPECIALLY YOUNG GIRLS!!!!!Show less",['Violence & scariness'],3,Adult,Unk,13,13,4
275,Twilight: New Moon,2009-11-21,New Moon RISING!,"New Moon RISING!!!
by tarasabode
Of course New Moon will not win any Academy Awards but it was MUCH more professional a film than Twilight. The CGI was on a much higher scale, the acting stepped up a notch and most importantly, they stayed true to the novel itself. Let's not forget where this story came from..the imaginations of a mother of three who desired to recreate a dream and put it onto paper. If the critics are not supportive of this film, then the true fans will be. Anyone who has read the books could tell you that this is the second act of a four act play. It does not have the nice resolution or even the initial sensuality that the first part of the story brings forth. But what it does have is a good translation of print to screen. The acting is honestly fair to good among the three leads but perhaps this is simply a translation of the angst and depression necessary in this second act. Acting performances by Billy Burke, Dakota Fanning and Michael Sheen make this film worth seeing even for non fans.Show less",,3,Parent of a 8 and 11-year-old,811,13,12,4
276,Twilight: New Moon,2009-11-20,"A moony vampire teen romance, just for fun","This is a fun film to see with a bunch of other Twilight fans, no matter what the age.  The film follows the book pretty faithfully, but it helps to have read this book because there's a lot that's left out.  The photography is more dreamy.  The actors have improved.  Since it mainly takes place in Forks, the movie feels dark.  Almost a relief to get to Italy. Yes, there's violence.  The early scene of a vampire being killed is the most gruesome.  A good guy dies because of the vampire Victoria.  Bella becomes a thrill seeker, nearly killing herself, in an effort to have Edward near her.  The werewolves are thrilling, but not that scary after awhile.  As a previous viewer notes, Bella does sometimes make bad choices.  She's somewhat independent, and once she makes her mind up, she sticks with her decision.  I think her behavior is worth discussing with a teenager.  Yes, loosing a boyfriend is bad and can be depressing.  But you can overcome that, too.  I like the way her friends, of all sorts, try to help her. My personal peeve is the weird way Kristen Stewart talks, sort of out of the corner of her mouth and rather affected.  It's a lite vampire romp, enjoy it for what it is.Show less",['Consumerism'],3,Parent of a 10-year-old,10,13,9,4
277,Twilight: New Moon,2009-11-20,... Definitely an Improvement.,"I thought this second installment was okay. The acting was most certainly improved, and the direction was more notable and not laughable like last time. Although, something just didn't fell right about it. I believe the pace was off. PARENTS: there is more scary action than last time, but still not a huge amount (maybe three or four fantasy fights). There is also great passion, which could be considered sexual (although there are no sex scenes or nudity, except a lot of shirtless guys). Werewolves are abound, biting and eating, but nothing too gory. There is a rather intense vampire fight near the beginning and near the end. So, overall, this was an improvement, and hopefully someday they'll get it right. Thanks for reading - Movie ManShow less","['Violence & scariness', 'Sexy stuff']",3,Adult,Unk,13,12,3
278,Twilight: New Moon,2009-11-20,,"It concerned me in the books and now in the movie that Bella is portrayed as having so warped a self image and so needy,depressed that she sometimes makes poor choices.  Many teens feel ugly and depressed and maybe the author intended for the obvious contradiction of what Bella thinks of herself and what we see and know (beauty and good grades) to imply that perhaps they are not so ugly and stupid either.  Younger teens may not understand this hidden message or see her risky choices as poor.Show less",,3,Adult,Unk,13,13,4
279,Twilight: New Moon,2009-11-20,,,['Sexy stuff'],3,Parent of a 9 and 12-year-old,912,13,14,1
280,Twilight: New Moon,2009-11-20,,I do not like that people are so obbsessed with something that they have to see it at midnight. I have never been that way about anything. If I want to see a movie I wait til it comes out on dvd and watch it at home. I do not think it is a healthy thing to be that obsessed!,,3,Parent of a 1 and 3-year-old,13,13,13,1
281,Twilight: New Moon,2009-11-19,,Terrible movie,"['Violence & scariness', 'Sexy stuff', 'Language', 'Consumerism', 'Drinking, Drugs & Smoking']",3,Parent of a 2 and 17-year-old,217,13,17,1
282,Twilight: New Moon,2009-11-16,GO WITH your tween/teenager,the twilight series is all about romance. I have read the book and know there is brief sexual behavior such as making out or kissing. It is also going to be a violent movie because the volturi get involved. The volturi are a ancient group of vampires who kill other vampires who get close with humans.Show less,"['Violence & scariness', 'Positive Messages']",3,Parent of a 10-year-old,10,13,10,4
